,user_id,artist_mbid,artist_name,plays
1995,226882b874c22daea93a9e2cc81d0f6caba7aa7a,5b86617f-e775-4675-b6d3-c4ad95d05409,del amitri,40
1996,3c310a12a8325734b812168bf4b7c7938d3d7685,c80f38a6-9980-485d-997c-5c1a9cbd0d64,ryan adams,75
1997,cccb0849554522829a85e16757d79ec728406c9d,41b8ca73-8460-4aaa-8dd8-5484c714dfdc,mekkanikka,2
1998,9d5fbb0beab7c28e6f7209a15c4c51614066e03e,2ff0dfc6-0542-4bbc-a44a-60605c074ba6,real estate,479
1999,dd01731a5877cfa61fbb5dd16a72fd201407e9ca,379dfde0-a22b-4b45-9bd2-e36285f21ee8,nilüfer,137
2000,b8ce23a987f9080ad75b7fd1602fe19c391bc253,8baba03b-38da-42a4-b905-5326c828bf4e,clazziquai,6
2001,6389d016006c080d997ee27a5d1901c45fe7f26f,da7bb7d8-557d-4635-9ca1-e6e985525bd5,randy newman,116
2002,c33454b028b17ae5f3cbc7e2be6ba2c5e76248c8,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queen,37
2003,18e428cbbe8e870ed20a11e229095d385a5caa99,24e36781-1f4a-40af-bd18-c5de61f10c66,girl talk,587
2004,c65e60806cbe32c1d4648c2e710b24e4220c2597,2944824d-4c26-476f-a981-be849081942f,nina simone,45
2005,b919ef0dde87ef82587c28b7ace908d326b6bf36,7944ed53-2a58-4035-9b93-140a71e41c34,sting,5
2006,a5eb1c59094f199dbb3d9d7b62ef0601d513f507,f39255c1-d344-4bf5-a4fb-a1711459b7e2,farmers market,53
2007,f24792d1c440f13dbfcc3e57f58c496d7278e3ee,24ea074c-59cc-41c5-a5de-f68c2952965f,paolo nutini,20
2008,f911106e5bacdfc83e6ade7d0d291de59fd047fa,83d91898-7763-47d7-b03b-b92132375c47,pink floyd,13
2009,d7e389913d5a08db223d194bd16b5e1e2e14cf04,fbb375f9-48bb-4635-824e-4120273b3ba7,regina spektor,200
2010,2b742de022904f8ac3d6c0393097a6c7a3c053fe,a07862b6-b8a1-4ed0-b536-6d02bb29dbc9,richard müller,110
2011,f37bd45288f514e9e187a90a203891e86de6cbfb,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,sufjan stevens,61
2012,cdd024c7830e83cad66ac778e66f6e735e789f4a,c0117c0b-9cf5-42ce-9765-76f3d3c8a460,u2 & coco freeman,5
2013,a60570da99b32ad8d256fbcb5ef8f37b0095c673,83d91898-7763-47d7-b03b-b92132375c47,pink floyd,136
2014,5858a9fbc307ebfb590f16458c9495cfd7041a4c,e2a43d9f-4503-4668-be98-44e86242925d,sexy sushi,298
2015,ee120beb80fcb3c19607d7aca9b603134f882a18,a9ee533f-8871-4f62-a6bb-91eb264abc90,fiona apple,69
2016,07827f38c4a00c1c597073b617baabbac0327314,7ade0ac8-bb60-4429-9623-30e2fe515b4d,the planet smashers,32
2017,b3946997a72273e03f64016d0fd950be2013b0e3,e54e065f-0ce6-4779-9a9a-afd7b997471f,less than jake,12
2018,182d09e5170ebbc8f6aced1cab421de5ef0e9b8f,84f409f1-c543-4d54-89bf-52ee3c94a40b,brighten,180
2019,c039ebf43cc646fb4ca68cfc6b6fa444549ffc54,82f5d6ca-b67b-4fe7-b13c-60cbd8b16cb5,scion,67
2020,ee183dd89b94dca7bee78270c478bd5b29219600,155e7cfa-694f-45ed-96bd-619debc24b98,utada,7
2021,09fbfd12aea6bf118d9aa2adc6aad7bd09f6c57e,ad29ae1c-2eda-4071-9dc8-31910e7e546c,lila downs,141
2022,895139999f21b920c2916ad0fadfe7c60ec6af55,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,632
2023,9fa1c44fcd1eb75a789fc9e411cfe13aaa972c26,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,bob marley,81
2024,a77ca6168982f2cf13cc2195669d02b6860e2bd7,148ddea2-6839-4354-8e2c-5dfadf136b7f,tenacious d,33
2025,8ade98e3412f17a6cb5b3b708ce29794b53c33d4,9d56900e-85b3-4705-92ed-dfcb05eb81b9,internal void,7
2026,13396153fbb82228a8756bd2b723cd68a9584afc,ba0d6274-db14-4ef5-b28d-657ebde1a396,the smashing pumpkins,318
2027,d45ffbc62c9f4afebcf0959470ff86c1668e9266,41b8ca73-8460-4aaa-8dd8-5484c714dfdc,mekkanikka,1
2028,b6c6091601a615375f7c31736b61f80fa85c8f22,7252abc2-dfc8-4aa6-889f-2d168b265403,the blues brothers,32
2029,324537718b5b687daa6cd5b1a18142f560e42217,b09bcf6d-3a27-4fd5-8300-f42f51a80446,high school musical cast,78
2030,12981769e863781b4f22e323c5a035802e0df80c,c8a23072-3b92-409c-a51b-96147eae07c3,belie my burial,42
2031,56765b32d50d97867e71a803ee108d46162c769b,34832720-12d3-44b4-bb80-8f06bcfb09ba,david benoit,173
2032,d589ff50d9a4e0533cfb64eea5380b4e6716a0d6,b0811b94-ddc1-4504-a49a-91144042e1e0,ariane moffatt,6
2033,f9274e708f3ad0ace39cb27977402d5cb8522dff,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,britney spears,507
2034,a5a7d09152edfd2530c6d5c7210ca692f50c4c6e,3b3531c4-cd2d-4df0-897c-a2e29b8341fc,the magic numbers,18
2035,8f0663643aacebb69fcfcb1032cbc9d57acfac49,fccef2c8-22a7-419e-bd6b-c40fc8f46068,myslovitz,23
2036,db909be71b47dfbc3a312cb90e58fa71120b7fba,2f94016a-3880-4d8c-9af9-0e197ee77189,moloko,104
2037,134ca4017fedb372949274df2c015e774cd73d30,e3e4e534-30cd-4979-bcc5-a75c49802f57,late of the pier,397
2038,cde32011d5eb8260a2b5f8fc460d938c3b4898d6,9c9f1380-2516-4fc9-a3e6-f9f61941d090,muse,981
2039,e7b2ffe9ed8b655db4d08556573435b82114c8f3,705076ef-a0c5-472f-bebd-3e72174fcaf4,luciano pavarotti,41
2040,1b47999d1d42fb8ea772f7ea22f77e6e76ce1d4c,c485632c-b784-4ee9-8ea1-c5fb365681fc,mgmt,217
2041,80fe2b1d9c2d5b02e4db1fde510a3b232cc707e1,0579e174-f377-4fbb-a3bf-db7ddc7aabb1,fangoria,118
2042,5934f5987c4b722e26e3dd4c4a49cda982024653,7b8e1188-9ca4-4aa5-8393-172de6fa04de,celia cruz,111
2043,64ccd02c1f50d07b6dfd9043d3d9abfdca960b12,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,portishead,10
2044,811e383fe08eea8c0b1115552f6e7f57d0c1214d,69689acf-d9cd-4d20-a972-47db4ed51b1a,kansas,81
2045,f2ea1edf6d36dfed7b20ac323ebfec0c2aaad472,4355a36d-805e-478d-8589-64f0292724b2,morbid angel,88
2046,f221bf85d1b0f4d506fe15c36ec72ac8dd094831,47b8b42a-96e8-46fa-9ea6-70c5136ae971,saosin,184
2047,5c745125e0c949bf3915d991ba57f8242b670216,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,metric,51
2048,d30063f2b5bf66b466cffe52d6f1a88504eebe65,768ecb0b-bcc8-4c99-9f2d-54a13f33c5f6,the brilliant green,331
2049,b660fd448efba4d2cf950b7b7df319ab87df95e9,bf24ca37-25f4-4e34-9aec-460b94364cfc,shakira,26
2050,6b478c5cd5b1961c216eec5215d6c846b427cd39,256fc691-ae7b-4565-923d-26f69eb95ce2,italobrothers,40
2051,1160f9e1503c6646e4bc52de9863601e0925b359,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,66
2052,839dcef452c3114229403c9acaa7ad0af88f4320,a74b14a2-28c5-4cfd-95a4-9ebb1c5d1a18,baby mammoth,3
2053,99b9b426e7de80554f13767f4110cf8dab006df7,fb821608-35fd-4a45-a4b2-1a0537cee111,she & him,40
2054,ca551bc885952a218b782222ea38f6ab4914d64d,39ab1aed-75e0-4140-bd47-540276886b60,oasis,114
2055,e6baaa477d0873dd21d9b18e7c59d837208a66c3,4bdcee62-4902-4773-8cd1-e252e2e31225,alanis morissette,2771
2056,d68d84dfbfed20f604eada4a7732b986a1fd7a42,75167b8b-44e4-407b-9d35-effe87b223cf,neil young,19
2057,710829fe053639986e6e058a357310fcfd33488c,907acfc9-a918-4958-83cb-e77c77680800,mic christopher,18
2058,6cce5bd3823c5044cf965994f54bd01fb47ba35e,4aa960a9-368e-4288-bc63-ff5053dbdddc,jeffree star,211
2059,334b8c43223c01c8bf4eec2265c99aa7f661b7be,304cdd9d-a04e-4eb2-865c-980a553a0efd,gomez,369
2060,6b0fd69733696f8a934a48006eac57b200459884,ff6b4358-5fae-4050-a6a3-4eacd51c2ae1,gural & fokus,53
2061,8a60a01efec2f0ee4edfdaf7b42c2eba6b1e3af9,cd4f7c44-9ff3-4660-9f93-170fef83edfd,saetia,271
2062,9634227cacf57d8b9feb6053ae1add4a53160113,86249cec-bf8f-40fd-ba62-035979f57dc3,miracle fortress,151
2063,3846909135d83a5dec9f655fb1ce2a9f9f73ff43,62162215-b023-4f0e-84bd-1e9412d5b32c,all time low,168
2064,e42b05213719390fed2c8798e4a6202b749e0d5d,5cef1748-13f1-4155-b9f6-71cd4212b960,christophe,14
2065,df37158549ae800a5ff7725c115581bf70bbe94b,95f5b748-d370-47fe-85bd-0af2dc450bc0,sublime,122
2066,5a406d33c2799bf0cfc845a569f43df6cab460ac,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2pac,50
2067,7cf18233655b0de249551b831e7c906081211140,ebf78f08-f605-4f1a-9839-838b16d0fd2d,the palookas,112
2068,46588ef551c0dd228e172a4b6577fa49837eed7f,1c772a14-d1bd-48ab-8ed7-cae697ce1557,loquat,172
2069,73578992c3cc91600324f44c934c6355d1f2f73d,22a096ef-c70d-4d70-ae19-4fc2412d4986,atb,209
2070,45a4ec1f91d2a50d3c8933dc8470fe585c4a0dcb,c787a7a5-e143-4ba6-86df-fab2354dcd44,daedelus,80
2071,51696d15519000b6b9aae7c3f23c8572563aa2bd,12b689a4-0d5e-4458-b44f-5c8ccaf12388,joel plaskett,427
2072,5597c15fa4171f29b328f8735867ec318d365403,4b8bc590-8408-4f8d-b113-c7dc50475d00,phantom's opera,6
2073,f2d3e77944f15789b599e53bd6fce89a9c2bc1cd,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,johnny cash,888
2074,6529fde8629f25b26675b16a37c0cf3420b237a3,fe935257-b7ef-47c1-a31e-ce678292c674,anat cohen,203
2075,594c3f7b715e2798a59b53e9d3dc075b3436e907,a718cbf9-5365-491f-8d23-abd6afb543c3,belladonnakillz,703
2076,1820b7f97ad95f003bcfead35dbe8e5e9a19b3df,768ecb0b-bcc8-4c99-9f2d-54a13f33c5f6,the brilliant green,80
2077,a8f5b0bb6a6c18767ba479c07c71b1f7ff371afc,cf9ba8ac-f4be-4fe8-b5ad-18ffa237f1fe,sugar kane,221
2078,e1d016616332a6c288ee105d8472e5a33a692be8,06fb1c8b-566e-4cb2-985b-b467c90781d4,jimi hendrix,19
2079,f47b6c55e3b86df36259d837863ef1da034f717d,ab336570-9bd8-47d5-8540-236f230377ee,michael rose,15
2080,e9e2416810f08a37165229fb4178feddcc9e025e,79239441-bfd5-4981-a70c-55c3f15c1287,madonna,255
2081,0fb4956437b37566b6075bdd432a10a79aa3741b,f27ec8db-af05-4f36-916e-3d57f91ecf5e,michael jackson,145
2082,2f8f2c8a8bf49e03aaf7d2c4f5416600840cd1b2,31ab8f5f-b5d7-41a2-80ef-13084aaf0eab,love of lesbian,51
2083,b2d40b509665e4399626aad51cc4401790aeb920,92d37892-6186-4459-9cc1-f0dde57652d0,joan baez,55
2084,b2dd5f5047a5d37727f89e799f7734101e2475fb,39ab1aed-75e0-4140-bd47-540276886b60,oasis,1374
2085,d0cf18f3c6af4b00f56a969778cb8aec8b25648d,625564a5-dece-4d8c-b93a-1a3e88f14d5c,snook,11
2086,09cb845f9c845c29e00b06727152407af8648d26,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,the white stripes,150
2087,3ddd5e66b797fe3bc9292c7124a86efbcc2bf4d8,e675295a-1efe-4247-aa3b-53b78d0cdffc,mudhoney,582
2088,283ec4ece104d0b603a1687a0d9efc06a1aca693,,t-pain ft. teddy verseti,1
2089,b51a9f6e64ee75b4981fca4d362fcf3bafe39ebf,cc0b7089-c08d-4c10-b6b0-873582c17fd6,system of a down,119
2090,4baa186e853cb989829c904270ac7389541f39eb,e46504cb-1aac-4b9a-9581-451778df9eba,bill engvall,197
2091,09909bc456ccafb72107f53bb18d3cb5362d899c,4236d929-9a81-4c8e-97c3-8d3306780f50,scissor sisters,134
2092,c9152512e9d92f23fa4178e16c710d831a2a2d3b,e280268a-a5ab-4bb0-be4d-ec470ca59131,astor piazzolla,60
2093,f1aaa3439df17718ae032e0827b4badfa13b2361,0daf1c34-212a-442f-905d-c44f2adcc020,jamie lidell,55
2094,aea77839704fc3941c817ffb265fb65bba3aa0d2,5878d708-0b4f-49b8-9064-1c25e40d3c58,empty trash,15
2095,0c1c976bf4b43559489ca446793024b1c82a6763,4cc51547-88ae-49a2-bf7e-0ef65ee7a94c,him,36
2096,5b96bcb5baef279f7564d7d02eb0eb6de2e229e9,149e6720-4e4a-41a4-afca-6d29083fc091,bad religion,517
2097,a87eb59aeb7f7e9a87ea649cd637b1c7041c9b47,9e82fd1f-b102-4890-a5f1-ed0af912fe01,dodgy,94
2098,c0d798a89e8498d5a58bd3afd93017d068a7932d,6b22de04-fb48-44aa-bd02-c1427f635477,emery,349
2099,c0d83eab1e359255fa376f1e6d6400ba962dafb8,970fb29f-e288-403e-a388-d2a7889bfa47,warren zevon,21
2100,dae2ab095d2a04c3e71df1cb927a059730f421d4,05755bf1-380c-487f-983f-d1a02401fa28,cat power,131
2101,0255884c83d66fe10ef69cb260b9dde4327fe0bd,6aebc222-b12a-4ea6-ac98-cc74ecebcea5,jumbo,237
2102,812b69e3c6440f111db853fa649d2c7921ac37ac,453f1594-112e-4d3c-921a-8d14e9c97b2e,telefon tel aviv,20
2103,96e3c2ef7d30e2af174f8a611d7af02471a17169,618b6900-0618-4f1e-b835-bccb17f84294,eric clapton,7
2104,9cd93c1ee25b2f57b0805d655e4a37fc33a4044e,f96627af-7aac-4e16-9245-c5661eb47199,muchy,456
2105,5f972584a7f92daef3cf0380fe36611e0d01c168,b4d32cff-f19e-455f-86c4-f347d824ca61,eurythmics,20
2106,959c3dd26ef16b6f69e247541dd7ef9806e130e9,17e137fb-59e5-4fd7-af48-afc34995396c,atreyu,48
2107,95c5df1ddf46b2c2a2918fca8f06f9e85cc15516,4b2d6a23-034d-4a29-9bb9-d2462796da4e,clap your hands say yeah,88
2108,debf8c25733ccefa3c47892bbef04aee57d8ed83,056e4f3e-d505-4dad-8ec1-d04f521cbb56,daft punk,55
2109,f60080c5965b99c70e9ccbec8702ccf827713b20,739150d2-0773-4363-b71c-fb35ef52fca2,rasa ir jonas,645
2110,d69137463b3f4b233655dcbbf3ce566621cfce09,2386cd66-e923-4e8e-bf14-2eebe2e9b973,3 doors down,349
2111,4a8882ef2d057d469f067f3788aca2e1e208d80b,31f3679c-fbed-424b-a611-65a73912928c,sohodolls,272
2112,e00aa09bc6b573940e2f43dde721a3936b497b15,f467181e-d5e0-4285-b47e-e853dcc89ee7,ratatat,17
2113,53f53e7bb2c9f352cd281435a5cd3b473ea632dd,47c8f88b-987a-4b64-9175-2b1b57809727,billy idol,95
2114,40235f27b61614cabf7c91513fb3b15abb0a8283,985c709c-7771-4de3-9024-7bda29ebe3f9,norah jones,88
2115,2bba7fae8a44f77b6cf2c7f27de15d735be3652e,b72e8305-274e-497c-97d7-2df2ba0fbc8c,dj kawasaki,28
2116,1d36da48147a11037948ccee2c70a091e2c8ba53,5bf64d94-efd9-4334-96fd-e6197b0b02b8,tricky,41
2117,e7734739d5682b155cfed6611b1c1b4c36db6455,65d3515b-0b13-4a33-846a-b87dd97c4414,the mitchell brothers,107
2118,23bb51297cd5fa383aea00375fe8c4e8d317994c,41a94033-8b12-4c60-a22c-38c78801e363,fujiya & miyagi,55
2119,78765964e1ef441617f4252e2e798bf6cc8c3af7,fa19ee38-c2a9-4ed1-9b24-a18100cf9db3,don mclean,214
2120,fb51557bfbacd823b4b95ff1fd90d0bc32554d87,8980d0fa-abb9-4b50-9ab3-ad441a34854d,nightingale,224
2121,7104b895a49b50d809d722f711781a30f913f561,f3e2ad21-900e-46a0-8597-2a3e457a7c27,gui boratto,63
2122,f5977b2545fa6dae3944ef40d8f0ca3165e5d4a0,e8b659f8-ac21-46ad-bd5b-528096fcec44,milkman,78
2123,147a3de56605fdd33103a5b8c355317b2e82c217,cc4c4d9d-1598-4c86-9158-4a39fa97e6ff,monica zetterlund,89
2124,38af849e315e1932613b5a91170154f902767b44,b1409767-1988-417b-851b-f43b0f96585a,magyar posse,40
2125,740fd717b857f6d265cdf4142f96b946d41eba06,8bfac288-ccc5-448d-9573-c33ea2aa5c30,red hot chili peppers,92
2126,5f5e33787e0b503659c1a338483137611d690382,79239441-bfd5-4981-a70c-55c3f15c1287,madonna,26
2127,7b523112f9788abf4d2bb5e18ec3bd03d452e63d,82f8dd22-0319-4f35-953c-358b3f883027,angie stone,59
2128,f9f54a3e42d137c495f2cb66aacb9f8aa68cbc4d,3d970489-518b-4c05-9dee-26e182823649,diablo,82
2129,12fa82e20b296fc9ebdd23a4075cb9c4917dec60,8b477559-946e-4ef2-9fe1-446cff8fdd79,natasha bedingfield,14
2130,fda5b9ba8b51a9203f8baee2854238caab302603,e20747e7-55a4-452e-8766-7b985585082d,frank zappa,60
2131,c5d4403f30c7783a33e3ae17be19fcbd30f52f8c,2343cd31-40c0-4e1c-af05-a81c735074cb,von,126
2132,6d3700291594494833609c5977f409b06d2dde0e,1043a3a9-6722-4cdb-a28a-6acbad217b38,bishop allen,110
2133,36552b670667d7f9b04dc57c64c6ccaa528ff32a,d547b148-cf1f-421b-9464-ce7411ba44b8,dave gahan,153
2134,172f0b51028db0ea962fa6438e5958a9d98642f0,57961a97-3796-4bf7-9f02-a985a8979ae9,motörhead,201
2135,0dd51d6ed8d0ff69c40f194495837eba4ae47e29,24ac23ce-93a2-4605-adb3-c59f1147a245,visions of atlantis,126
2136,97ddd087794e521496af2e6f9dbf5e51a69ba956,9664988c-754f-45d6-84b0-8189d2ee60ce,morningbell,153
2137,4dce4e2eaefe027cde2136aa594a62616232fa6b,822e92ef-72ea-42e0-9af1-b987816b487a,buckcherry,55
2138,130f527255f46eb7622d2216c42f9be19e4b250c,5ca264e3-0385-489f-9d11-9bb1089bada0,mccarthy trenching,57
2139,0c71d4a618b5366e1fb20b6d23e1dbb7b987b0b2,6a0439a1-4520-443b-9bf1-02acdf692d6e,danity kane,20
2140,045509a0df0652cbb7cb7967c47e3b620305fbf9,4c01333f-e8e8-43bd-9923-8de83ef6f63d,down,68
2141,f830fba3efd8311646fb836248ed48a2430a33fa,d0471ad5-6591-477c-8790-efdce698d3b6,ihsahn,39
2142,e57fc3e3eb7ca64641672f103bee8868313ebce8,20883363-1ea4-4d72-ad72-c0e767038f3e,the mars volta,719
2143,a4e790d673ec40fa1dff2e90ed683bbf9bf84f3f,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,portishead,171
2144,22382f63f40650510ac827b562052043bb02a925,95e1ead9-4d31-4808-a7ac-32c3614c116b,the killers,99
2145,2450611a1a2411f0536e904c729277beee6cc34d,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,lcd soundsystem,651
2146,2c36cef044f51f1de4a553b426eedbf711374a9a,31aa6f87-8d00-4ae9-a5cc-6d7eeea109d2,alphaville,52
2147,4e13da00518917cb344bf10a593744f62a1522df,59eb0f68-9ece-40db-ac29-9715fbb38ba8,dj sammy & yanou,28
2148,1e457d4340985fc7169c908d8e771f6147b1e772,608cce09-a3fc-4063-b51e-7d7b6a86fd9c,spiritual beggars,118
2149,cc71e38f9419a289be4711d86dc6965e87cad68c,386b19c6-a3d2-414a-bef2-c178572b1cbe,moonspell,10
2150,b8f569278907da21aa4e21bdad579c431a89073e,14b22b4b-06d5-4b82-8284-29d29b58945f,air,339
2151,826a32375391032ecaccef9f9240afafe3b943b1,d87e52c5-bb8d-4da8-b941-9f4928627dc8,abba,24
2152,68eb23908460f53d56763cf7a6814fcafe8d0587,084308bd-1654-436f-ba03-df6697104e19,green day,167
2153,fd8a0586787216bc6d24a3d53a430329c7ac4eae,d41a6875-b626-4c0f-89a1-aecb643d29ff,the pogues,93
2154,16e2b7a20857abe73816047d9dc37e19ece1d1d5,23d8426c-18c7-46e6-a51d-7395bd43c641,tangerine dream,82
2155,1a92ef6588a0037e4cdcfb37494ac65f8d307e70,012f2687-b9e8-400e-838d-d96707ea3a5e,vintersorg,4
2156,5934419874618684ce3acff44b54c47117d26b7c,dbc3cf4f-8a38-49e7-a45e-00a5a4e0113d,afromania,166
2157,cb8cfed618fda82cb15c3499d957333a9210c155,04f19c9f-f9c3-4645-bb26-7f7211ae7b6f,varius manx,156
2158,055e34b361a3f1ecf6a686ac066f6fde63cf8b86,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,hoobastank,17
2159,7cde757f23fcbca91d85f6cb8cae82ac3c64ae15,278e5176-b4f2-4a77-8ab3-5da847765b9e,carlos paredes,62
2160,c7534b5af366564b4679cc7b164a9cd8d760abc8,adfbfbe0-be69-42a7-b0a7-9b5c556fbed1,st. petersburg ska-jazz review,252
2161,c320e9e860d029887c088563e05f4c9a83ae1c5f,a992aada-7108-455d-9747-0b7b6a089e8d,joaquín sabina,97
2162,619f07558036fa28c14ddedab53dd7daee7749d3,852fb986-b0d9-4529-adaf-4f38bc1b1040,anna nalick,139
2163,a79f43bfbfcf3316327c280d9e92f7d7d68f44c0,0103c1cc-4a09-4a5d-a344-56ad99a77193,avril lavigne,119
2164,61cc761f7e7885daa43cdab7398d33265ad0e8e1,907f53c2-f7d1-406a-8071-30262ba472ca,elizabeth cotten,676
2165,b28bbe595c20cd6a5cda14d98fb2e17a0e14ebef,f2fc6ece-5615-4d2c-9cb3-8c5d51a839ea,pendulum,197
2166,1a0ff5f065e85edb1cbc52b477d29c076763389c,10c07fca-2678-40b6-9644-cde68d3e9554,peter fox,13
2167,89254741b6fd5db2ca5772448a47e4b2173db115,12f5e38a-1214-45b4-a996-a4973dcfb5ef,robin mark,498
2168,88b942f8db51948660d9ee00b1b206ac5eb4c732,2adb429d-e39c-467b-b175-3f40440ff630,funki porcini,102
2169,fff0e945133c9c2fa79c2dd938faf0a612f0734c,eab76c9f-ff91-4431-b6dd-3b976c598020,infected mushroom,31
2170,ef7502bee5c33d8ce623756fd6f035bce7230957,78661da3-894c-4947-a34b-fb7edf585d9b,our lady peace,15
2171,c37e568318b593832694daeb14aa22df41523f17,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,the shins,93
2172,da87067f99d8bd970ae879cfc8c2df567fb73c43,8475297d-fb78-4630-8d74-9b87b6bb7cc8,of montreal,667
2173,e2ff8be81442063075ee1266cbc0134c94c9e76e,31095622-5a1e-4f22-8ad1-b08eb6255f37,ted leo and the pharmacists,1536
2174,62257e51abd969008eb113b86e2bf83dc065f127,b21ef19b-c6aa-4775-90d3-3cc3e067ce6d,serge gainsbourg,110
2175,0ffc57595a4e5801f454d372e3c58339e8de7cf5,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,afi,15
2176,a864549d4b14d4401223ad157e4224641f4deaab,5b11f4ce-a62d-471e-81fc-a69a8278c7da,nirvana,212
2177,4a2b5b3ba2cc735604a91d0b62a4a4c5034f3e3e,5ec4be83-e99a-4c54-8753-05ec461deb4e,blamstrain,291
2178,dfd975ef87c534cf6d928801afabcce03cdb40ca,13655113-cd16-4b43-9dca-cadbbf26ee05,nelly furtado,32
2179,49328a7218f57a733edbc1bb2cde754a19fb92f5,d6bd72bc-b1e2-4525-92aa-0f853cbb41bf,soundtrack,37
2180,91e40cc1087cb5c8cee4a1d5afff88e91cc606d7,788ad31c-bf0c-4a31-83f8-b8b130d79c76,apocalyptica,3
2181,90a256776fac7645deb521c84d14e26f2f3cb9d7,ca288bc0-5f3b-4ee6-8a36-c6e8478dd135,slim smith,46
2182,7f90cfd1116de19680cd92d76f72ea537bdbf39e,e96ab876-83bc-4f5d-98da-91dc8589acbc,junior jack,6
2183,3d7f84671d57d097b29a525a22c91534e0dfa6bc,85af0709-95db-4fbc-801a-120e9f4766d0,nirvana,51
2184,c59d01bc491d2a03edf0b0c73c4f217a65131d5f,29f3e1bf-aec1-4d0a-9ef3-0cb95e8a3699,transplants,202
2185,83097166330996f0925bcbc812f5add58ce4b5bd,3d3fceda-d274-41f0-bac9-7516f6c872ba,god module,7
2186,221414e4a5987b88da2d4e640ad4a35d92b7e293,caaba574-dfbc-4681-8e56-19b5150897d2,cut copy,260
2187,22e53b15df5c3f4992960b9509347ab7437847c2,9639cd52-c351-4a17-9797-58880e95a7ef,the mountain goats,91
2188,f61975641ce27218e2ac1d4cf0438ce47684527e,fea97104-f20a-41e3-b5a5-bb40bd0bed83,hamid drake,132
2189,21026c9b36fc877222599f5cac8585e227e56b58,46f6013f-35b8-4df0-9449-abe41dc859b5,nil karaibrahimgil,34
2190,e7b618facb6efcff65d04aa35a925e3abf2eb199,8e3f421c-af36-4936-9cd0-ea05eeb99f72,maarten van roozendaal,155
2191,fc96981519ee8e5f438bc0235d5c6fdc5a574bf5,7c8c72f5-01ed-4a55-89d1-ced1a6b3fb0d,levellers,194
2192,dcad0d547fb52d113faac4f2f8188d23ec0b38ea,aba64937-3334-4c65-90a1-4e6b9d4d7ada,aesop rock,7
2193,ea03d6976772cb524a2d825c655b73c5ebca72a7,420bdb4b-ab45-49cf-9805-113dee100c2b,human action network,123
2194,7f1351edb0e11219fe931185766e900cc77fea9d,29b550f2-04a3-4733-b6f5-4e347fac7e11,charlie brown jr.,76
2195,b30b28eaa8575c8ea709d6e958fa34b6b7998e17,67930b3e-e00b-469f-8c74-fd69f20522ec,sade,28
2196,5a1dbc7f187872997422f98d59ffe3aebc88552f,a5f1a265-22b6-4db1-af7c-ab04c3367b6e,pivot,65
2197,c03aa8939106a0dd6361797906587f80da808ae2,879a449d-506a-422c-9fb8-8af01d3d04ae,covenant,860
2198,75ff1cbbdbf84b9da77cda976e387286c3713a96,48df54af-a70c-4ba1-8489-33688c001ac1,skalpel,7
2199,fb6963e289862822a78b2bc522d675e95f10e7e9,56a70482-5528-4bef-8da2-a33cf098ce9b,minilogue,76
2200,f40fcdef98eb987b6ab2b88fbfd4a67aa66ff780,6e3ed724-c5a3-4bcd-8ebc-89da0c33b6b8,ann lee,2
2201,d25970fc7824f5cf59b6e9f6864ac2fe070f8650,6f607087-9c46-4bb2-a884-e4efc764554c,the streets,769
2202,3774517dbcb4fbd161f418402967045e27787710,a9b88ebb-83aa-4ef7-b674-fabeb572c14e,beatsteaks,536
2203,92906fbc73f7683be7d8dcd8ebddc1188dc4db1f,76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f,black sun empire,87
2204,c298b51c370c8129b3b5bfa5fd109bec280904c8,854a1807-025b-42a8-ba8c-2a39717f1d25,breaking benjamin,33
2205,2874f599f89cd83f8ec6b19ab501a71d025452c6,33e2c6a0-162c-4f65-a536-6457c6e6f69f,white flight,114
2206,08261eb8a5d0240694a76f1d19f016d07a84ee94,d0d93f12-bb1a-4053-99f7-bcf5e63cf844,the wildhearts,408
2207,5463c82753d73475e8bf0569c7964a9dda16b5de,40df8011-666d-43e5-b8be-b6abf648667f,simon shaheen & qantara,2
2208,b93c44cb342728a09a514337c1f3b65219a4e816,ed840ecd-5bf5-47d7-902b-3d4b6403da5d,ninnuam,747
2209,7eb3fc3be16d16f34cd386a58d3b873a744591a8,b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,king crimson,99
